gene_name,transcript_id,exon_idx,exon_length,PC1,PC2
FCGBP,ENST00000616721.4,15,593,-5.591191322045969,-2.7937579561744723
FCGBP,ENST00000616721.4,16,595,-4.563931319243168,-2.671321658817439
FCGBP,ENST00000616721.4,20,574,-7.953629477572356,-3.755137862328906
FCGBP,ENST00000616721.4,21,617,-6.731203453037575,-2.6510636593363546
FCGBP,ENST00000616721.4,22,544,-4.037389691795087,-2.906310687580101
FCGBP,ENST00000616721.4,23,572,-4.026183245101751,-2.825184010768684
FCGBP,ENST00000616721.4,24,574,-3.3848476058020838,-2.716758805780177
SPTBN4,ENST00000595535.5,13,949,-2.223375313245833,-0.7546012663180013
SPTBN4,ENST00000595535.5,15,751,2.7430969042735667,0.4534144606056553
CCDC97,ENST00000269967.3,2,456,1.3043184622422754,3.0002031454315903
CIC,ENST00000572681.6,10,1234,-8.1345708368062,-1.2854043892456344
MEGF8,ENST00000334370.8,6,416,-3.8067371679499193,-2.717122929760862
LIPE,ENST00000244289.8,2,536,7.862445864816631,0.1295696926558975
EXOC3L2,ENST00000413988.2,2,634,4.236373235486472,2.495687504783588
PPP1R13L,ENST00000360957.9,3,514,0.5669872774352073,1.6941953290298657
PPP1R13L,ENST00000360957.9,6,451,6.632637567287647,-1.10155354757211
RTN2,ENST00000245923.8,3,480,8.368501882310486,1.2076667105994483
RSPH6A,ENST00000221538.7,3,765,3.4750061370712944,0.761916553399899
SLC8A2,ENST00000236877.10,2,665,7.485471960665243,-0.0686751579066608
SLC8A2,ENST00000236877.10,3,423,10.331356463354489,-0.715744385283934
ZNF541,ENST00000391901.7,3,1855,-9.57854957889622,0.8506446942893002
GLTSCR1,ENST00000396720.7,4,1956,-14.39081013167373,-0.3121591418896708
GLTSCR1,ENST00000396720.7,6,612,-6.986323149250172,-2.219869157943507
EHD2,ENST00000263277.7,3,413,6.508338735309329,-2.208169093060992
GRIN2D,ENST00000263269.3,2,620,-2.302085311559098,0.0840665895481498
LMTK3,ENST00000600059.5,11,2525,-10.754001444105873,0.979938787365662
SPHK2,ENST00000245222.8,2,472,-11.037649424561955,1.2565186690519186
DBP,ENST00000222122.9,2,411,-0.4962004054499659,0.8747672034147054
RASIP1,ENST00000222145.8,2,686,-5.308062900313724,2.914158503359527
RASIP1,ENST00000222145.8,4,654,5.7432258395187565,1.313268305551476
PRR12,ENST00000418929.6,4,3317,-12.835249786138071,-0.1201846216248458
PRR12,ENST00000418929.6,5,667,0.5802570545570879,-2.753205041493938
SCAF1,ENST00000360565.7,6,2838,-5.31885978221272,2.042901612833784
KCNC3,ENST00000376959.6,2,1108,-2.7194150861925714,1.411185617821849
NLRP12,ENST00000324134.10,3,1702,-2.432222615596969,4.727217986607328
NLRP7,ENST00000340844.6,3,1579,-1.687981419732531,4.194532944778755
NLRP9,ENST00000332836.6,2,1552,-6.901221337162416,3.94275428999314
NLRP11,ENST00000589824.6,2,1570,-4.666129617745781,4.9926513040996205
NLRP4,ENST00000301295.10,2,1576,-5.095294325468178,4.05548867148229
NLRP13,ENST00000588751.5,5,1588,-7.321264300624565,3.606850056225952
NLRP8,ENST00000291971.7,3,1600,-5.28175457316152,2.3857596439830253
NLRP5,ENST00000621651.4,6,1597,-5.615115706925048,2.1078390477086124
UBOX5,ENST00000217173.6,2,1201,-8.633520948413723,-0.7426088757975519
SMOX,ENST00000621355.4,4,760,9.74064006628294,0.7904682669287975
PAK5,ENST00000378423.5,2,786,3.303624996266845,1.7300307060937097
ANKEF1,ENST00000378392.5,5,823,5.5762339474510485,1.204156048542595
KIF16B,ENST00000354981.6,19,1359,6.29871765224236,2.495011392572894
RIN2,ENST00000255006.10,8,1134,-0.7288131676903463,1.51020012137907
CRNKL1,ENST00000377327.8,2,431,7.649525705507019,1.676675638882187
KIZ,ENST00000619574.4,3,637,5.512925538912079,1.67402944299251
PAX1,ENST00000398485.6,2,630,1.8723315302152688,2.811824346581161
NINL,ENST00000278886.10,16,1047,-0.9905432224391396,-1.3594588426638077
MYLK2,ENST00000375994.6,2,421,10.16646749569501,-0.79720636033471
CCM2L,ENST00000262659.12,5,467,6.165210888980961,0.5616889734419253
PHF20,ENST00000374012.7,15,412,8.286411089659863,-1.8754255030010645
EPB41L1,ENST00000202028.9,12,411,13.34531885468217,-0.9396417717377936
DLGAP4,ENST00000373913.7,8,413,2.2194903001298343,-1.9413299111464877
SOGA1,ENST00000237536.8,5,1182,-3.50434520180841,0.4812023647848507
KIAA1755,ENST00000279024.8,3,1348,-7.872433689563152,0.6989294977523703
CHD6,ENST00000373233.7,2,521,-7.727557553635424,-0.2774550545022524
CHD6,ENST00000373233.7,30,1572,-6.005767840693051,3.2904306648971846
MYBL2,ENST00000396863.8,7,414,9.040198134478942,-1.9053885464678848
JPH2,ENST00000372980.3,2,790,-7.799570182761156,-0.3222688293927687
MATN4,ENST00000372756.5,2,570,12.021835068691674,3.941531202748023
MATN4,ENST00000372756.5,6,414,15.31046057017515,-0.4363602394567797
SLC2A10,ENST00000359271.3,2,1284,-7.469213223586661,1.1508507294081238
ZMYND8,ENST00000311275.11,10,482,-2.640893271472916,-0.7003091883639038
ZMYND8,ENST00000311275.11,13,510,7.13646059320439,-1.164443773931261
NCOA3,ENST00000372004.7,10,872,-1.672172117860538,0.4111388189966997
ZNFX1,ENST00000371754.8,2,1809,-5.688455106436978,3.28006620415336
FAM65C,ENST00000327979.6,12,573,5.740014735767595,-2.031293182408177
NFATC2,ENST00000371564.7,2,1030,-6.468354265623371,0.339663928987962
SALL4,ENST00000217086.8,2,2331,-9.168218784549854,3.9737340266491623
CASS4,ENST00000360314.7,2,423,3.018678666670381,1.9708419136418536
GCNT7,ENST00000617620.1,2,775,-2.099135067846664,2.9626808561945293
TFAP2C,ENST00000201031.2,2,486,0.4342351591097826,4.155420670116222
SYCP2,ENST00000357552.7,22,437,5.239346166965836,-1.142229477818495
RBBP8NL,ENST00000252998.1,9,736,-4.387196232223397,-2.058650941183344
DIDO1,ENST00000266070.8,5,466,-2.264008872032995,-2.288991984912937
DIDO1,ENST00000266070.8,10,529,-3.1706484501720067,-3.137837620870635
HELZ2,ENST00000427522.6,3,3712,-6.295291862156888,-0.2954906016678181
ZNF512B,ENST00000369888.5,4,641,-3.6883006150981656,-1.6458716364138133
C21orf91,ENST00000284881.8,2,537,3.4899923738199257,-1.320081977698112
LTN1,ENST00000361371.9,10,810,-6.005491804261433,0.3358887041018825
USP16,ENST00000399976.6,13,655,4.8042954768636905,0.3375343035379173
TIAM1,ENST00000286827.7,2,448,8.338736039172161,-1.7039096085606489
URB1,ENST00000382751.3,22,856,-4.476023342573084,-1.6366863733045098
SON,ENST00000356577.8,3,5916,-8.227642634443795,-1.1945502756568185
SETD4,ENST00000399215.5,5,430,5.784931852590281,-1.3307602421336329
MORC3,ENST00000400485.5,15,889,2.5646266083931097,-1.6932114841859864
HLCS,ENST00000612277.4,2,944,2.515810331640179,2.108814617414234
BRWD1,ENST00000333229.6,40,900,-3.35757499338148,-1.5761343029400652
LCA5L,ENST00000380671.6,2,515,7.146941498342301,-2.446192559493596
UMODL1,ENST00000400427.5,10,831,-2.715352423463444,-2.91177781494833
ADARB1,ENST00000437626.5,2,935,-2.6269177953158334,2.5465190944597125
COL18A1,ENST00000400337.6,3,545,8.87751869298266,1.3290678002053151
COL6A2,ENST00000300527.8,2,599,13.866438803765773,2.114391794335872
PCNT,ENST00000359568.9,14,455,-1.894465964781641,-2.312841256635129
PCNT,ENST00000359568.9,15,556,-1.476158644664892,-1.9679423864436667
PCNT,ENST00000359568.9,28,879,-2.0134742298539576,-1.463727531914592
PCNT,ENST00000359568.9,30,771,-1.4001641247956056,-2.514925711858328
PCNT,ENST00000359568.9,38,687,0.0330600790658406,-1.5046011299077553
CECR2,ENST00000400585.6,13,847,-6.782267426001981,-2.493063388855893
CECR2,ENST00000400585.6,14,1414,-6.338900192220315,-1.847770594632028
MICAL3,ENST00000441493.6,25,1819,-6.479661706901204,-0.0250095063085811
ARVCF,ENST00000263207.7,3,527,6.33309962471001,-0.2720400945314581
ARVCF,ENST00000263207.7,4,500,10.534535852360834,-0.0934204215481231
TRMT2A,ENST00000252136.11,2,575,-0.2023101781345643,5.929264733002622
SCARF2,ENST00000622235.4,4,520,-8.868022718552687,-1.9520093830822265
KLHL22,ENST00000328879.8,3,719,1.6484493638325068,2.124443563497445
SLC7A4,ENST00000403586.5,2,641,1.9717775611645565,3.2563990083658148
SPECC1L,ENST00000437398.5,3,1631,3.437253511834789,2.7884676700591338
SPECC1L-ADORA2A,ENST00000358654.2,3,1631,10.097166402483513,-1.8764184335546583
SGSM1,ENST00000610372.4,19,588,6.9336845258662585,-2.307921308396285
KIAA1671,ENST00000406486.8,3,2766,-7.247443244327416,1.6589786960809711
MYO18B,ENST00000536101.5,3,1314,-1.6102660156285082,1.803916797525784
SEZ6L,ENST00000404234.7,2,741,4.028356509570108,1.0482241865521538
HPS4,ENST00000398145.6,10,910,-4.607613653558425,-2.095296433887563
TFIP11,ENST00000619735.4,6,528,15.805953585051558,-1.0229743887900646
TTC28,ENST00000612946.4,5,1342,-12.208156913419485,-1.170894389264305
TTC28,ENST00000612946.4,6,524,-5.65603975778256,-1.7437777418929632
TTC28,ENST00000612946.4,14,721,-2.727593290149548,-1.4672082068621537
MTMR3,ENST00000401950.6,15,1405,-5.432606174348907,-0.1182784673494979
TRIOBP,ENST00000406386.7,5,3319,-12.785412531297064,-0.3913908684263507
TRIOBP,ENST00000406386.7,7,1044,-5.317080894792859,-3.1940709830579004
TRIOBP,ENST00000406386.7,14,526,0.6435478063445937,-1.987178803065493
EIF3L,ENST00000412331.6,11,498,11.128257113810625,-0.4786559879427162
CACNA1I,ENST00000407673.5,9,425,10.732414245748746,-0.4809562816286837
CACNA1I,ENST00000407673.5,16,471,11.732771528808918,-0.8316489940059483
XPNPEP3,ENST00000357137.8,3,408,8.313447701440504,0.2541952013580421
EP300,ENST00000263253.8,2,635,-13.165396717197488,-2.2567078462582537
EP300,ENST00000263253.8,14,438,-11.624989748432618,-3.629841958389139
CHADL,ENST00000417999.5,2,1710,-15.416387474638166,-4.6330421147073215
NUP50,ENST00000347635.8,4,663,-0.3413349393995419,-1.49390590813465
GTSE1,ENST00000454366.1,3,625,0.7701147838847714,-0.4490247198524157
CELSR1,ENST00000262738.7,2,639,1.0557993624566424,-1.1276361385879747
TTLL8,ENST00000266182.10,12,496,-1.522525542208737,-2.0540411191585037
PANX2,ENST00000159647.9,2,1464,-4.322645503281185,1.0318678592082555
TUBGCP6,ENST00000248846.9,16,1624,-6.859561107755016,0.2004790537757382
MAPK8IP2,ENST00000329492.5,5,1224,-1.7783746534071745,3.796135709064489
SLC25A6,ENST00000381401.10,2,487,4.798091887968157,1.6658616356089877
ARSD,ENST00000381154.5,5,424,5.81717777840433,-0.157085061186065
ARSE,ENST00000545496.5,5,424,8.60486201297582,-0.1859460031230775
ARSH,ENST00000381130.2,4,424,9.48838949825304,1.9618030842728835
ARSF,ENST00000381127.5,5,424,12.674726608788015,1.7158796183803835
MXRA5,ENST00000217939.6,4,4968,-12.321150920679717,-2.6647311228323103
STS,ENST00000217961.4,5,424,6.368812770806954,0.025769799201481
SHROOM2,ENST00000380913.7,4,2341,-8.166308664633299,0.3765179192078638
SHROOM2,ENST00000380913.7,6,696,-1.0990493461638466,-1.5288206386195686
WWC3,ENST00000380861.8,10,566,4.155669075646391,-1.098919562265182
CLCN4,ENST00000421085.6,5,546,6.490797416795594,-0.4607706906258951
FRMPD4,ENST00000380682.5,15,1065,-7.378102897414065,-2.3782346826494853
OFD1,ENST00000340096.10,16,606,7.220568095271905,-2.019217574383177
FANCB,ENST00000398334.5,6,431,3.303677739972782,-1.563472548658559
NHS,ENST00000380060.7,6,2982,-11.884522835476693,0.9050765800166488
BEND2,ENST00000380033.8,5,415,9.705697825870391,-0.6256815176073144
CDKL5,ENST00000379996.7,11,967,-3.8007378468181927,2.629716988801154
CXorf23,ENST00000379687.7,2,570,-4.347347907021371,3.2288752166894947
CXorf23,ENST00000379687.7,3,663,4.774713702302838,-1.930862505600871
ARX,ENST00000379044.4,2,877,-4.860390004522379,2.0636677548032853
TAB3,ENST00000378933.5,2,1447,-7.5412393874449934,1.9176514397249105
USP9X,ENST00000378308.6,34,754,-0.6601236087323705,-0.7235609854500951
KDM6A,ENST00000543216.5,16,779,-2.310614453948169,-0.6945437442892769
RP2,ENST00000218340.3,2,666,6.7264185682477615,1.8181483529721307
ELK1,ENST00000247161.7,2,444,6.6198789868537045,-0.2848900274338701
SUV39H1,ENST00000337852.10,3,663,11.152408702887408,0.5905380624753377
CLCN5,ENST00000376088.7,9,543,6.006040062719366,-0.4981064512998674
CCNB3,ENST00000376042.5,4,2992,-2.6491840141383616,3.5856000153400203
SHROOM4,ENST00000376020.6,4,2491,-10.888803197005856,-0.2431427914604303
SHROOM4,ENST00000376020.6,6,804,0.3504397746104561,-2.2177308721320017
MAGED1,ENST00000375772.7,2,708,1.517900455842223,1.8701174274690269
MAGED1,ENST00000375772.7,3,669,-4.089824813173163,-1.5208766751127598
MAGED4,ENST00000599522.6,2,834,5.654393912441268,2.776690597218433
KDM5C,ENST00000452825.7,21,600,2.177929779501769,-2.0137976109461384
WNK3,ENST00000375169.7,16,938,-5.434190531824665,-1.0447170895600526
WNK3,ENST00000375169.7,19,614,4.058021298519706,-1.7183667131042135
FGD1,ENST00000375135.3,4,442,6.052967438370572,-0.7582275315445146
ITIH6,ENST00000218436.6,8,2034,-11.219354934617074,0.0934744018101738
MAGED2,ENST00000375053.6,2,492,11.668340079792122,1.3918306912851115
KLF8,ENST00000374928.7,3,565,-2.9340119526930004,0.1279742911390223
STARD8,ENST00000252336.10,2,1418,-1.3956337061643944,5.082814191072252
GCNA,ENST00000373696.7,7,1089,8.114124247679538,-0.998699210886324
NHSL2,ENST00000633930.1,6,2331,-11.241395327782593,0.1452197902596677
SLC16A2,ENST00000587091.5,3,451,7.059392650475568,-0.6035983064057385
ATRX,ENST00000373344.9,9,3074,-8.659017537428069,1.055031288419075
ATP7A,ENST00000343533.9,2,490,-6.1609071688819546,-1.3357900274859646
ATP7A,ENST00000343533.9,3,726,-0.6221536941311253,0.8501856542086172
HDX,ENST00000297977.9,2,1104,-2.7462576370065244,-0.0406279663169033
ZNF711,ENST00000373165.7,2,543,-4.743417637302579,2.0442225703242025
PCDH11X,ENST00000373097.5,2,2493,-9.038235625777952,2.244696596945866
ESX1,ENST00000372588.4,2,424,-10.534281537599,-3.685558984563533
NRK,ENST00000243300.13,13,1156,-4.898056897387723,0.0141230855311006
TRPC5,ENST00000262839.2,2,522,0.4987277922796445,-0.1521329330766063
AMOT,ENST00000371959.7,2,520,1.381876116758833,-1.3423349968413056
KLHL13,ENST00000371882.5,4,796,0.4102415724792906,-0.7200678739038031
WDR44,ENST00000371822.9,3,640,3.070499788317776,2.9422989526782546
KIAA1210,ENST00000402510.2,11,3201,-11.476622721663896,0.6210913421115388
SLC25A5,ENST00000317881.8,2,487,11.306577626741356,3.7202036985015536
RHOXF2B,ENST00000371402.4,2,412,4.042499729233121,0.2568881295360857
RHOXF2,ENST00000371388.4,2,412,4.090327973506988,-0.0612539244754292
TENM1,ENST00000371130.7,24,511,-0.4495988582586973,-2.254343715464074
TENM1,ENST00000371130.7,29,1221,-4.180083001973905,-0.0652864226821021
UTP14A,ENST00000425117.6,11,401,12.554915355311282,-1.771265087285478
GPC3,ENST00000370818.7,3,695,8.370172618174108,0.9122820107886174
MAP7D3,ENST00000370661.5,7,677,9.91615722324245,-1.5184216659176804
ADGRG4,ENST00000394143.5,2,615,-11.855572796777125,-4.060894283746305
ADGRG4,ENST00000394143.5,3,6042,-9.47579567015536,-0.1471652853213584
VGLL1,ENST00000370634.7,2,420,4.661979955769375,-0.7539574916957477
AFF2,ENST00000370460.6,3,861,-4.4787804434007565,-0.2152879866973392
AFF2,ENST00000370460.6,11,1011,-4.873128977981412,-1.2083933842532073
MAMLD1,ENST00000370401.6,3,1746,-10.392218056615556,1.9153950626761216
PLXNB3,ENST00000538966.5,2,1041,-0.2641380891537858,2.5421864488281223
HCFC1,ENST00000310441.11,17,1477,-8.660640101835265,-0.2219553750588427
HCFC1,ENST00000310441.11,19,445,6.003205923284854,-2.28417162810782
TEX28,ENST00000619903.4,2,728,-1.1792613704513455,2.7983205628106758
PLXNA3,ENST00000369682.4,2,540,4.150537084555529,-0.9731354305976274
GAB3,ENST00000369575.7,4,473,3.9686763156743936,-2.507143352322766
ZFY,ENST00000383052.5,2,573,-7.423061258141031,2.2299535251374856
PCDH11Y,ENST00000333703.8,2,571,-11.249893735206207,-1.4820441445462846
USP9Y,ENST00000338981.7,34,751,0.4881224971305187,-0.4121064588222909
UTY,ENST00000538878.5,17,773,-1.4769843857743672,0.0427423733941306
KDM5D,ENST00000317961.8,23,600,2.0394429662580578,-1.1423316490728457
VARIANCE_RATIOS,,0,0,0.8754410359185252,0.0783563026754203
