gene_name,transcript_id,penultimate_junction,pe_start,pe_end,num_exons,cds_length,a,d,c,c_absolute,b,r2,n_points,x_min,x_max
TTC23L,ENST00000638320.1,1053,853,1052,9,1077,0.6912118723192856,-0.05530444146915586,0.7874413830094701,-43.08660616412493,19.999999999999996,0.9095649328185499,67,-199.0,-1.0
RAD1,ENST00000382038.6,2086,1886,2085,6,849,0.33128858957919904,-0.4849096575531684,0.788210587837049,-43.93430360826429,11.481637857472013,0.9767046433396642,67,-200.0,-2.0
BRIX1,ENST00000336767.5,1156,956,1155,10,1062,0.7296990364413232,-0.8401565707607234,0.8284873139331002,-36.44497378304547,19.999999999999996,0.9718591109270823,66,-198.0,-3.0
DNAJC21,ENST00000342382.8,1662,1462,1661,12,1596,0.961479662384486,-0.7556352466594951,0.8149447913805689,-39.08576568078908,19.999999999999996,0.9630864602672794,66,-198.0,-3.0
AGXT2,ENST00000231420.10,1639,1439,1638,14,1545,0.9023417843888603,-0.8016306330989711,0.8186761946803474,-38.35814203733227,19.999999999999996,0.961524595987414,66,-198.0,-3.0
PRLR,ENST00000231423.7,1027,827,1026,9,1131,0.9067935408372437,-0.7355666375492883,0.791510274779291,-42.28096559370039,19.999999999999996,0.9902625685770373,67,-199.0,-1.0
SPEF2,ENST00000282469.10,1510,1310,1509,10,1545,0.7298070203262887,-0.5606575332175278,0.7429709493350892,-52.891752031652345,19.999999999999993,0.9671719829023651,67,-200.0,-2.0
CAPSL,ENST00000397367.6,653,453,652,5,627,0.8721507787828251,-0.6246241138181371,0.8716204065495673,-28.034020722834384,19.99999999999932,0.9624302470420302,66,-198.0,-3.0
UGT3A1,ENST00000274278.7,1654,1454,1653,7,1572,0.5833842354115824,-0.30058575756624106,0.7184715020603183,-57.74264259205697,10.214747919283175,0.9875691551097326,67,-200.0,-2.0
UGT3A2,ENST00000282507.7,1398,1198,1397,7,1572,0.8372589451481233,-0.3729954512214601,0.7455367211050622,-52.38372922119768,19.999999999999996,0.9955129333245217,67,-200.0,-2.0
LMBRD2,ENST00000296603.4,2491,2291,2490,18,2088,0.398283126017624,-0.5194353181146727,0.6985705909486629,-61.68302299216475,11.087684003562531,0.9794489205170129,67,-200.0,-2.0
SKP2,ENST00000274254.9,1336,1136,1335,10,1233,0.6236255180572492,-0.5987069935981129,0.8435444670269538,-32.97819552866315,19.99999999999876,0.9623045368737148,67,-200.0,-2.0
NADK2,ENST00000397338.5,924,724,923,12,840,0.5668217982153549,-0.6286360922022429,0.7078296579334109,-59.84972772918465,19.999999999999922,0.9868696125804858,67,-200.0,-2.0
RANBP3L,ENST00000296604.7,1841,1641,1840,14,1398,0.6179713825353772,-0.6597695602734351,0.746984751415894,-51.09701921965299,18.574648473642654,0.9955610808079912,67,-199.0,-1.0
SLC1A3,ENST00000612708.4,1565,1365,1564,8,1293,0.5542760830953206,-0.4726355598968823,0.6844249881506393,-64.48385234617342,10.440756312443561,0.9834473190671996,67,-200.0,-2.0
NIPBL,ENST00000282516.12,8549,8349,8548,47,8415,0.35803959560803433,-0.4150394670177766,0.7045598048033247,-60.61083806335168,9.822128558695228,0.9948180081005651,66,-198.0,-3.0
C5orf42,ENST00000508244.5,9512,9312,9511,51,9594,0.1381521362351264,-0.5114986446245047,0.6969694362135979,-62.09095993834842,15.738394256790288,0.990826307802243,66,-198.0,-3.0
NUP155,ENST00000231498.7,4242,4042,4241,35,4176,0.5562944677620302,-0.6712999374470205,0.8188137730862136,-37.874872928929705,19.999999999999996,0.9815669980512701,67,-200.0,-2.0
WDR70,ENST00000265107.8,2034,1834,2033,18,1965,0.8016186168849586,-0.635874461694054,0.6460120873731732,-72.08960670011172,15.845282129849211,0.9967761920739199,67,-200.0,-2.0
EGFLAM,ENST00000354891.7,3246,3046,3245,23,3054,0.6734852508086184,-0.3465164542996239,0.7523087591469568,-50.04286568890254,13.01959499521335,0.9927704748737568,67,-199.0,-1.0
LIFR,ENST00000263409.8,2834,2634,2833,20,3294,0.35803817994933196,-1.0395621999999998,0.8461624611539353,-32.998320074982615,4.098156679898446,0.969314526428224,66,-198.0,-3.0
OSMR,ENST00000502536.5,1122,922,1121,7,1029,0.6429728960643109,-0.8109790435421572,0.8011200656478243,-41.37822700173078,19.999999999999996,0.9940385296059054,67,-200.0,-2.0
RICTOR,ENST00000357387.7,5084,4884,5083,38,5127,0.4199563309842139,-0.5164858000236641,0.7631057345483945,-49.19438176306306,19.999999999999996,0.9911876664082229,66,-198.0,-3.0
FYB,ENST00000351578.10,2521,2321,2520,18,2352,0.7494424658367136,-0.2960150720406389,0.7488107157799258,-50.73547827557471,19.999999999999826,0.9790042721119364,67,-199.0,-1.0
C9,ENST00000263408.4,1742,1542,1741,11,1680,0.6129465897583148,-0.7358449207035214,0.74009850576454,-52.4604958586211,16.197073149709876,0.9930945721117409,67,-199.0,-1.0
DAB2,ENST00000545653.5,2787,2587,2786,14,2250,0.5814435801509288,-0.7547129040734574,0.8801161076543049,-31.01770733037347,19.999999999999996,0.9832636599603759,65,-200.0,-8.0
TTC33,ENST00000636863.1,413,213,412,4,336,0.8164566204919608,-0.6732694986046833,0.7880936687360773,-43.95745359025668,19.999999999999996,0.987814086973388,67,-200.0,-2.0
PRKAA1,ENST00000397128.6,1445,1245,1444,9,1680,0.568583271799154,-0.549746354162973,0.7373932595524114,-52.996134608622526,19.99999999999999,0.9609159965919456,67,-199.0,-1.0
RPL37,ENST00000274242.9,375,175,374,4,294,-0.1227974467043118,-0.38746731101376614,0.7709399607173533,-47.35388777796405,18.700879038757407,0.8340168742928912,67,-200.0,-2.0
CARD6,ENST00000254691.9,1041,841,1040,3,3114,0.10343028338088965,-0.4248020836350747,0.6878211484908175,-62.81141259881812,8.966190230060088,0.9932754276031953,67,-199.0,-1.0
C7,ENST00000313164.9,2710,2510,2709,18,2532,0.6070869436454952,-0.5995023429281715,0.7855792870856333,-43.4553011570446,19.999999999999996,0.9940362133752703,67,-199.0,-1.0
MROH2B,ENST00000506092.6,3608,3408,3607,32,3423,0.29041328384502246,-0.38788217306137035,0.8055619435264056,-39.49873518177168,5.4730416641174635,0.9680944120665929,67,-199.0,-1.0
C6,ENST00000337836.9,2779,2579,2778,18,2805,0.7131745538552867,-0.6785320091107906,0.7286059650393791,-54.73601892220293,14.586901901420434,0.9979970920730219,67,-199.0,-1.0
PLCXD3,ENST00000377801.7,888,688,887,3,966,0.495242198500116,-0.5615991399999999,0.761158019358142,-49.29071216708789,3.68374868006883,0.9191029779897687,67,-200.0,-2.0
OXCT1,ENST00000196371.9,1683,1483,1682,17,1563,0.9310364058645723,-0.7319785308568646,0.8243065612862096,-37.260220549189114,19.999999999999996,0.9858028673478636,66,-198.0,-3.0
C5orf51,ENST00000381647.6,621,421,620,6,885,0.44970464945099076,-0.6833628981213674,0.7353324104270182,-53.40418273545038,6.503314354514759,0.9808095162507148,67,-199.0,-1.0
GHR,ENST00000230882.8,1136,936,1135,10,1917,0.40416439283013283,-1.0867333102305619,0.8266789044252821,-36.797613637069986,5.631395447941797,0.9800483658906188,66,-198.0,-3.0
CCDC152,ENST00000361970.9,730,530,729,9,765,0.6935804295205412,-0.6217106860572245,0.7964319680082614,-42.69576623838901,19.999999999999996,0.9858742910064402,66,-198.0,-3.0
SELENOP,ENST00000514985.5,792,592,791,5,1146,0.15771655127932985,0.218926208831797,0.2902794470739899,-141.39550782057196,19.999999999999996,0.08335234252867008,66,-198.0,-3.0
NIM1K,ENST00000326035.6,1443,1243,1442,4,1311,0.3875572369312967,-0.36164824934952433,0.7987061145799842,-42.25230765690307,12.415634786397476,0.9893312476989663,66,-198.0,-3.0
HMGCS1,ENST00000325110.10,1681,1481,1680,11,1563,0.9111754315522335,-0.6887501966279851,0.8178558958229282,-38.51810031452899,19.999999999999996,0.9858436274909606,66,-198.0,-3.0
CCL28,ENST00000489442.5,503,303,502,4,384,0.6202812418576811,1.4195833919504391e-18,0.9965310749625141,-62.47871165517304,19.999999999999687,0.8418283332415135,47,-200.0,-62.0
C5orf34,ENST00000306862.6,2097,1897,2096,13,1917,0.6572858415471995,-0.6926767020167975,0.8569638300362505,-29.321161652822383,19.999999999999996,0.9785378866166435,67,-199.0,-1.0
PAIP1,ENST00000306846.7,1580,1380,1579,11,1440,0.7361502015049828,-0.6650739856255011,0.7819339999494612,-45.17706801000668,19.999999999999996,0.9792442274330543,67,-200.0,-2.0
NNT,ENST00000505678.6,493,293,492,4,597,0.8081701454614998,-0.23290333407492894,0.8321247360999456,-35.735676460510604,19.999999999999996,0.9772995714197747,66,-198.0,-3.0
FGF10,ENST00000264664.4,545,345,544,3,627,0.5463682546972403,-0.3044563181377311,0.8022135790102258,-41.568352093005956,19.999999999999986,0.9895916343636326,66,-198.0,-3.0
MRPS30,ENST00000507110.5,1069,869,1068,5,1320,0.7140884989262943,-0.5906924349467826,0.7579376363772898,-48.92834799729661,11.990811597324011,0.9933379809166365,67,-199.0,-1.0
HCN1,ENST00000303230.5,2025,1825,2024,8,2673,-0.15516725355939123,-0.8202611049682981,0.7736526404699119,-45.81677718695744,4.666307082592263,0.9709871802908918,67,-199.0,-1.0
EMB,ENST00000303221.9,1183,983,1182,9,984,0.6402529279394056,-0.7540667678863038,0.847496144658894,-32.738251791515665,19.999999999999996,0.9877803941377583,66,-198.0,-3.0
PARP8,ENST00000505697.6,2645,2445,2644,27,2565,0.3311601619869948,-0.6087377999999999,0.769494210038435,-47.64014641238987,2.46504468967609,0.9815053568967951,67,-200.0,-2.0
ISL1,ENST00000230658.11,1215,1015,1214,6,1050,0.6248290392870565,-0.6803505984496505,0.7909342003515814,-43.76783093144164,19.999999999999996,0.9929007999264121,66,-198.0,-3.0
ITGA1,ENST00000282588.6,3954,3754,3953,29,3540,0.47665871832981643,-0.5525158608563344,0.7652380747160624,-48.77857543036782,19.063238230327123,0.9831969383024681,66,-198.0,-3.0
ITGA2,ENST00000296585.9,3609,3409,3608,30,3546,0.7637760552630256,-0.3765953791331363,0.8102101874440435,-40.00901344841151,19.999999999999996,0.9839709766907577,66,-198.0,-3.0
FST,ENST00000256759.7,1336,1136,1335,6,1035,0.6665146025043202,-0.7907267168685439,0.8462332177232292,-31.4458228908006,19.999999999999996,0.9700783709765628,67,-199.0,-1.0
ESM1,ENST00000381405.4,598,398,597,3,555,0.7088257245681249,-0.5380512028529616,0.7905233168015862,-42.47638327328593,8.328653759710898,0.996282076988992,67,-199.0,-1.0
GZMK,ENST00000231009.2,704,504,703,5,795,0.7770629083839797,-0.7477958421874545,0.8666783857529142,-28.997714778181717,19.999999999999996,0.956910290493853,66,-198.0,-3.0
GZMA,ENST00000274306.6,663,463,662,5,789,0.7802379808721517,-0.6415863009090901,0.8831063044353356,-25.79427063510957,19.999999999999996,0.9471529341474483,66,-198.0,-3.0
CDC20B,ENST00000296733.5,1623,1423,1622,12,1548,0.6800803459823884,-0.6264640348887383,0.6987843697465883,-60.6406947901755,11.820655616354681,0.9809907433669982,67,-199.0,-1.0
GPX8,ENST00000503787.5,542,342,541,3,630,0.7381261562600687,-0.4258779854222124,0.7702545988178869,-46.48958943405839,16.23376544848635,0.9890896251457193,67,-199.0,-1.0
DHX29,ENST00000251636.9,4207,4007,4206,27,4110,0.4583064198774389,-0.4416965154768223,0.7980844829535098,-40.979272375205056,19.999999999999996,0.9635582796314953,67,-199.0,-1.0
SKIV2L2,ENST00000230640.9,3331,3131,3330,27,3129,0.7913994244515952,-0.5536076200999961,0.7818905601943767,-44.185669081513396,19.999999999999996,0.9844797752080763,67,-199.0,-1.0
PLPP1,ENST00000264775.9,1070,870,1069,6,858,0.6818570594055575,-0.703766494862239,0.8244693382339041,-37.228479044388706,19.999999999999996,0.9933625704288953,66,-198.0,-3.0
SLC38A9,ENST00000505708.5,1510,1310,1509,14,1194,0.797804157130877,0.43324553062421445,0.9880798471811058,-106.10857421215717,4.529453528853609,0.973249895520877,32,-198.0,-105.0
DDX4,ENST00000514278.6,2137,1937,2136,21,2115,0.9573984152698342,-0.5342352503958571,0.8337130835185202,-35.425948713888545,19.999999999999996,0.9758445591328879,66,-198.0,-3.0
IL31RA,ENST00000396836.6,1547,1347,1546,11,1749,0.7634466349181608,-0.5791013379816008,0.7959271520695802,-41.406423890223124,16.64594532860403,0.9971848592923908,67,-199.0,-1.0
IL6ST,ENST00000381298.6,2333,2133,2332,17,2757,0.3018505774691346,-1.0211877999999999,0.8717597990517774,-28.006839184903413,4.161801645502665,0.9732779179773665,66,-198.0,-3.0
ANKRD55,ENST00000341048.8,1876,1676,1875,12,1845,0.45414242196705096,-0.8190548386138891,0.8763868708231337,-25.475399577019516,19.999999999999996,0.8312837920396395,67,-199.0,-1.0
C5orf67,ENST00000438651.5,596,396,595,6,384,0.724718769187044,-0.43874046498898095,0.8153275011713248,-39.01113727159168,19.999999999999996,0.9775170838631217,66,-198.0,-3.0
MAP3K1,ENST00000399503.3,4390,4190,4389,20,4539,0.631834959965124,-0.5303723967214212,0.7430051833139572,-53.11398925377836,16.420049991588442,0.9778807515237871,66,-198.0,-3.0
SETD9,ENST00000285947.4,1199,999,1198,6,900,0.8139540562244444,-0.7585857018445104,0.7914903068526316,-43.28491924317896,19.999999999999996,0.984694645597697,67,-200.0,-2.0
MIER3,ENST00000381226.7,1227,1027,1226,13,1668,0.4244826866477783,-0.6476570790833396,0.6788242218823997,-64.59280406728487,8.131468132696849,0.9874106909814848,67,-199.0,-1.0
GPBP1,ENST00000424459.7,2598,2398,2597,13,1482,0.5281404861581912,-0.4376537016941628,0.7688755704888779,-48.06926375466881,19.999999999999947,0.9895580436417306,66,-198.0,-3.0
PLK2,ENST00000274289.7,2168,1968,2167,14,2058,0.8798329840244823,-0.5973371506203455,0.7645482460447262,-48.9130920212784,12.451033050894036,0.9893355010004128,66,-198.0,-3.0
RAB3C,ENST00000282878.5,666,466,665,5,684,0.430438321299639,-0.4571918145212403,0.7553033379952773,-49.449939076935095,11.421039320266384,0.9897923075595007,67,-199.0,-1.0
PDE4D,ENST00000340635.10,2190,1990,2189,15,2430,0.4240376980004092,-0.40191684215485507,0.7551115043775034,-50.75325664638683,19.999999999998554,0.9734534259915892,66,-198.0,-3.0
DEPDC1B,ENST00000265036.9,1497,1297,1496,11,1590,0.9058475291631248,-0.8049267783050839,0.8010546187676723,-41.79434934030391,19.999999999999996,0.9808607282116668,66,-198.0,-3.0
ELOVL7,ENST00000508821.5,952,752,951,9,846,0.5883757202884601,-0.6607414832063486,0.8390933691995996,-34.37679300607806,19.999999999999996,0.9859606688942962,66,-198.0,-3.0
NDUFAF2,ENST00000296597.9,386,186,385,4,510,0.03650712710752148,0.5907980819919896,0.16519206432918135,-165.78754745580963,4.57689626844504,0.2416498917248665,66,-198.0,-3.0
ZSWIM6,ENST00000252744.5,2786,2586,2785,14,3648,0.5783602115422534,-0.5742037736272076,0.7309867792116217,-54.26461771609891,10.43569812686749,0.9944014086766704,67,-199.0,-1.0
KIF2A,ENST00000401507.7,2347,2147,2346,20,2121,0.5428323296897081,-0.3972495742618588,0.8100759287342447,-38.60496611061956,19.999999999999996,0.9572401978649362,67,-199.0,-1.0
DIMT1,ENST00000199320.8,1061,861,1060,12,942,0.6797507751147761,-0.6645223120777084,0.7018285516227831,-61.037946778688934,19.999999999999996,0.9878471776267999,67,-200.0,-2.0
IPO11,ENST00000514647.5,451,251,450,5,446,0.8102452374987499,-0.34966095522277324,0.8685459925438668,-28.633531453945977,19.999999999999996,0.9817538208443394,66,-198.0,-3.0
RNF180,ENST00000296615.10,1302,1102,1301,5,1251,0.1435635133603107,-0.532836119330564,0.873028534708171,-27.75943573190665,13.947520584934267,0.9625752268260974,66,-198.0,-3.0
RGS7BP,ENST00000334025.2,1009,809,1008,6,774,0.6354714857053045,-0.5711696785179411,0.8013425737945825,-40.334170388672675,19.999999999999996,0.9953246978016461,67,-199.0,-1.0
FAM159B,ENST00000389074.5,666,466,665,3,483,-0.07415822855217911,0.11138399196526211,0.13092287528557325,-173.07727069345648,5.374312827413981,0.10565949538833408,67,-199.0,-1.0
SREK1IP1,ENST00000513458.8,447,247,446,5,468,0.07439907558930331,-0.5148775814726853,0.7431380493385037,-52.85866623097627,10.134830117203613,0.9674494525614259,67,-200.0,-2.0
CWC27,ENST00000381070.7,1474,1274,1473,14,1419,0.8026788924889112,-0.7192655993478042,0.628463139704685,-75.56429833847237,6.102839880998076,0.9931527664982053,67,-200.0,-2.0
ADAMTS6,ENST00000381055.7,4102,3902,4101,25,3354,0.6237443212930778,-0.49467355652673667,0.7404000421011169,-52.40079166397885,16.152004178437924,0.9969844571826318,67,-199.0,-1.0
CENPK,ENST00000514814.5,830,630,829,11,810,0.8161906313981185,-0.6613261255853113,0.8114454999047999,-39.76812751856403,19.999999999999996,0.9913019122136315,66,-198.0,-3.0
PPWD1,ENST00000535264.5,1907,1707,1906,12,1851,0.7142541183147476,-0.5032204261963212,0.7737476439661967,-47.11920942659165,19.99999999999996,0.9867049947154108,66,-198.0,-3.0
TRIM23,ENST00000231524.13,1918,1718,1917,11,1725,0.7146685231053284,-0.5049210945351746,0.8273561946652906,-36.66554204026832,19.999999999999996,0.9748989127259917,66,-198.0,-3.0
TRAPPC13,ENST00000399438.7,1492,1292,1491,13,1254,0.668609747904904,-0.669596304927515,0.7548557416313039,-50.803130381895755,19.999999999999996,0.9847600929334589,66,-198.0,-3.0
SGTB,ENST00000381007.8,1040,840,1039,11,915,0.6055656968330752,-0.6082149182809076,0.8015842639843902,-41.28631573109075,19.999999999999996,0.9841081071672161,67,-200.0,-2.0
NLN,ENST00000380985.9,2159,1959,2158,13,2115,0.6684761255200607,-0.6337742662452153,0.854819540656994,-31.310189571886184,19.999999999999996,0.9733566348888293,66,-198.0,-3.0
ERBIN,ENST00000284037.9,4521,4321,4520,26,4239,0.4540769801196625,-0.4631302716050308,0.8142618648685066,-39.2189363506412,19.999999999999996,0.9900551770360296,66,-198.0,-3.0
MAST4,ENST00000403625.6,4263,4063,4262,29,7872,-0.019649065288336157,-0.474859199230553,0.7188424783720807,-56.669189282328034,5.792670568578448,0.9771349159119681,67,-199.0,-1.0
CD180,ENST00000256447.5,416,216,415,3,1986,-0.3661570885875792,-0.317710370104293,0.23837369062078045,-152.80200925708547,14.140618948079798,0.2169099196161478,67,-200.0,-2.0
PIK3R1,ENST00000521381.5,2602,2402,2601,16,2175,0.6031695204460429,-0.46252237159209153,0.805759347459257,-40.4596492030671,19.99999999999604,0.9879193651641122,67,-200.0,-2.0
SLC30A5,ENST00000396591.7,2738,2538,2737,16,2298,0.7022388449423627,-0.6101707376512295,0.8053688102909679,-40.953081993261264,19.999999999999996,0.9855483602417033,66,-198.0,-3.0
CCNB1,ENST00000256442.9,1448,1248,1447,9,1302,0.8766255434203051,-0.7588234462217067,0.8188493072242353,-38.32438509127411,19.999999999999996,0.9581411245703156,66,-198.0,-3.0
CENPH,ENST00000283006.6,739,539,738,9,744,0.7760625667639255,-0.7645369057414357,0.8354197650746483,-35.09314581044359,19.999999999999996,0.9702492264112348,66,-198.0,-3.0
MRPS36,ENST00000256441.4,365,165,364,4,312,0.7062482888050384,-0.8051995326540589,0.7632381822461403,-49.168554462002646,19.999999999999996,0.9692773027222539,66,-198.0,-3.0
CDK7,ENST00000626796.2,308,182,307,3,177,-0.1654720300758904,-0.2524163841182816,0.500347890424917,-64.4572094777352,19.999999999999996,0.7888888909958929,42,-126.0,-3.0
CCDC125,ENST00000396496.6,1339,1139,1338,12,1536,0.6476696876735085,-0.6795242894939418,0.8131762252051273,-39.430636085000174,19.999999999999982,0.9579158703592499,66,-198.0,-3.0
AK6,ENST00000380822.8,379,179,378,5,519,0.865629350973361,-0.4631984844449985,0.7637516473449393,-48.77717382570202,19.999999999999996,0.9925875064802702,67,-200.0,-2.0
RAD17,ENST00000361732.6,2232,2032,2231,18,2013,0.6485033423770941,-0.693858344950244,0.7170392844684312,-58.02622167525061,5.624625293679857,0.9970233332957854,67,-200.0,-2.0
MARVELD2,ENST00000325631.9,1629,1429,1628,7,1677,0.7269481727988354,-0.7161221227507364,0.8657293580393014,-29.18277518233623,19.999999999999996,0.9865669040861993,66,-198.0,-3.0
OCLN,ENST00000355237.6,1904,1704,1903,9,1569,0.5861824558981921,-0.4825197818469552,0.8139587434901397,-39.27804501942276,19.999999999999996,0.982826532220582,66,-198.0,-3.0
GTF2H2C,ENST00000512736.5,433,233,432,8,498,0.8339146313026808,-0.8175035660033324,0.7610370975411933,-48.31465468684374,18.068738987436316,0.9954115588284121,67,-199.0,-1.0
